,pfaf_id,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area
5246,292270,104.062,0.759,24.812,0.181,0.062,0.0,0.0,0.0
5247,292301,3.062,0.638,0.75,0.156,0.0,0.0,0.0,0.0
5248,292302,84.875,0.615,17.0,0.123,0.375,0.003,0.0,0.0
5249,292303,12.562,0.49,3.312,0.129,0.0,0.0,0.0,0.0
5250,292304,36.938,1.772,10.5,0.504,1.688,0.081,0.0,0.0
5251,292305,0.625,0.833,0.625,0.833,0.0,0.0,0.0,0.0
5252,292306,14.812,0.395,8.125,0.217,0.0,0.0,0.0,0.0
5253,292307,69.688,1.367,20.688,0.406,0.312,0.006,0.0,0.0
5254,292308,0.25,0.017,0.25,0.017,0.0,0.0,0.0,0.0
5255,292309,25.0,0.577,7.875,0.182,0.0,0.0,0.0,0.0
5256,292401,25.438,1.724,19.625,1.33,2.438,0.165,0.0,0.0
5257,292402,959.812,11.503,207.312,2.485,32.0,0.383,0.0,0.0
5258,292403,353.5,8.633,141.375,3.453,0.0,0.0,0.0,0.0
5259,292404,58.75,0.341,16.125,0.094,0.0,0.0,0.0,0.0
5260,292405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261,292406,444.812,6.696,123.562,1.86,0.0,0.0,0.0,0.0
5262,292407,48.312,1.929,17.5,0.699,0.0,0.0,0.0,0.0
5263,292408,441.812,1.496,104.375,0.353,0.625,0.002,0.0,0.0
5264,292409,235.375,0.99,73.25,0.308,3.812,0.016,0.0,0.0
5265,292510,158.5,1.519,38.625,0.37,0.438,0.004,0.0,0.0
5266,292520,137.125,1.031,31.5,0.237,10.125,0.076,0.0,0.0
5267,292530,1049.438,4.041,306.125,1.179,5.625,0.022,2.062,0.008
5268,292540,479.875,4.038,100.688,0.847,2.438,0.021,0.0,0.0
5269,292550,289.5,4.379,113.938,1.723,0.062,0.001,0.0,0.0
5270,292561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,292562,139.188,1.043,23.312,0.175,0.0,0.0,0.0,0.0
5272,292563,2.188,0.083,1.0,0.038,0.0,0.0,0.0,0.0
5273,292564,5.375,0.082,0.625,0.01,0.0,0.0,0.0,0.0
5274,292565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5275,292566,6.312,0.167,3.062,0.081,0.0,0.0,0.0,0.0
5276,292567,10.438,0.216,0.875,0.018,0.0,0.0,0.0,0.0
5277,292568,0.562,0.018,0.562,0.018,0.0,0.0,0.0,0.0
5278,292569,8.062,0.247,1.75,0.054,0.0,0.0,0.0,0.0
5279,292570,119.125,0.66,24.062,0.133,0.0,0.0,0.0,0.0
5280,292600,16.938,0.31,9.125,0.167,0.062,0.001,0.0,0.0
5281,292601,0.5,0.013,0.5,0.013,0.0,0.0,0.0,0.0
5282,292602,6.062,0.072,2.188,0.026,0.0,0.0,0.062,0.001
5283,292603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284,292604,20.312,0.209,4.5,0.046,0.0,0.0,0.0,0.0
5285,292605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5286,292606,72.625,0.307,22.562,0.095,1.625,0.007,1.625,0.007
5287,292607,0.688,0.025,0.688,0.025,0.0,0.0,0.188,0.007
5288,292608,92.562,0.66,23.312,0.166,0.938,0.007,0.0,0.0
5289,292609,105.062,0.436,28.812,0.12,0.125,0.001,0.0,0.0
5290,292701,259.125,0.526,91.75,0.186,0.375,0.001,0.0,0.0
5291,292702,290.125,1.287,62.25,0.276,0.25,0.001,0.0,0.0
5292,292703,88.5,0.632,20.312,0.145,0.0,0.0,0.0,0.0
5293,292704,19.812,1.466,10.25,0.759,0.062,0.005,0.0,0.0
5294,292801,226.688,0.543,75.625,0.181,0.312,0.001,0.062,0.0
5295,292802,1.688,0.073,0.688,0.03,0.0,0.0,0.0,0.0
5296,292803,393.562,1.915,88.0,0.428,1.75,0.009,0.0,0.0
5297,292804,67.625,0.487,19.25,0.139,0.438,0.003,0.0,0.0
5298,292805,0.125,0.001,0.125,0.001,0.0,0.0,0.0,0.0
5299,292806,7.062,0.113,1.625,0.026,0.0,0.0,0.0,0.0
5300,292901,423.0,1.967,140.438,0.653,4.375,0.02,0.062,0.0
5301,292902,13.0,0.223,5.688,0.098,0.0,0.0,0.0,0.0
5302,292903,13.688,0.319,6.25,0.146,0.0,0.0,0.0,0.0
5303,293100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,293201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,293202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306,293203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307,293204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5308,293205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5309,293206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5310,293207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5311,293208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5312,293209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,293300,5.375,0.03,5.375,0.03,1.438,0.008,0.375,0.002
5314,293400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5315,293401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5316,293402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5317,293403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5318,293404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5319,293405,0.062,0.002,0.062,0.002,0.062,0.002,0.0,0.0
5320,293406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5321,293407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5322,293408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5323,293409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,293501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5325,293502,0.938,0.005,0.938,0.005,0.938,0.005,0.125,0.001
5326,293503,16.938,0.155,12.938,0.119,16.875,0.155,8.312,0.076
5327,293504,0.125,0.001,0.062,0.001,0.0,0.0,0.0,0.0
5328,293505,0.562,0.005,0.562,0.005,0.0,0.0,0.0,0.0
5329,293506,0.438,0.007,0.312,0.005,0.125,0.002,0.125,0.002
5330,293507,42.688,0.441,6.062,0.063,0.438,0.005,0.0,0.0
5331,293508,27.125,0.263,8.25,0.08,0.062,0.001,0.0,0.0
5332,293509,32.938,0.379,11.812,0.136,0.312,0.004,0.0,0.0
5333,293601,1.438,0.967,1.438,0.967,0.0,0.0,0.0,0.0
5334,293602,8.25,0.128,1.562,0.024,0.0,0.0,0.0,0.0
5335,293603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5336,293604,2.812,0.034,0.25,0.003,0.0,0.0,0.0,0.0
5337,293605,2.75,0.149,0.312,0.017,0.0,0.0,0.0,0.0
5338,293606,8.125,0.073,1.375,0.012,0.062,0.001,0.0,0.0
5339,293607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5340,293608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5341,293609,0.812,0.009,0.375,0.004,0.0,0.0,0.0,0.0
5342,293700,67.0,0.314,48.0,0.225,0.312,0.001,0.375,0.002
5343,293800,18.125,0.246,12.5,0.17,0.125,0.002,3.938,0.053
5344,293801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5345,293802,1.562,0.02,1.562,0.02,0.0,0.0,0.0,0.0
5346,293803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,293804,0.188,0.004,0.0,0.0,0.0,0.0,0.0,0.0
5348,293805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,293806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,293807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,293808,1.875,0.028,1.875,0.028,0.0,0.0,0.0,0.0
5352,293809,19.812,0.374,12.562,0.237,0.0,0.0,0.0,0.0
5353,293901,2.688,0.251,2.688,0.251,0.0,0.0,0.0,0.0
5354,293902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,293903,19.75,2.575,10.875,1.418,0.0,0.0,0.0,0.0
5356,293904,1.625,0.014,1.625,0.014,0.0,0.0,0.0,0.0
5357,293905,96.375,1.395,41.75,0.604,0.0,0.0,0.125,0.002
5358,293906,37.188,0.256,13.938,0.096,0.0,0.0,3.562,0.025
5359,293907,11.75,0.259,9.188,0.203,0.062,0.001,0.188,0.004
5360,293908,1.812,0.014,1.5,0.011,0.312,0.002,0.312,0.002
5361,293909,7.938,0.254,6.75,0.216,0.25,0.008,1.75,0.056
5362,294000,1.125,0.006,0.875,0.005,0.438,0.003,0.812,0.005
5363,294100,0.5,0.043,0.5,0.043,0.0,0.0,0.0,0.0
5364,294201,33.625,2.053,32.312,1.973,8.875,0.542,19.0,1.16
5365,294202,8.312,0.127,2.5,0.038,0.062,0.001,0.312,0.005
5366,294203,15.062,0.325,4.75,0.102,0.062,0.001,0.625,0.013
5367,294204,55.125,0.242,9.625,0.042,1.375,0.006,0.0,0.0
5368,294205,13.5,0.101,4.75,0.036,2.625,0.02,2.75,0.021
5369,294206,226.0,1.554,93.312,0.642,17.125,0.118,0.938,0.006
5370,294207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,294208,17.0,0.396,1.312,0.031,0.0,0.0,0.0,0.0
5372,294209,7.562,0.239,3.25,0.103,0.625,0.02,0.0,0.0
5373,294300,19.75,0.096,8.375,0.041,14.312,0.069,14.688,0.071
5374,294401,25.75,0.219,8.5,0.072,2.188,0.019,2.688,0.023
5375,294402,26.188,0.274,5.062,0.053,0.0,0.0,0.0,0.0
5376,294403,2.062,0.063,1.625,0.05,0.938,0.029,0.875,0.027
5377,294404,0.438,0.012,0.438,0.012,0.0,0.0,0.0,0.0
5378,294405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,294406,0.375,0.007,0.375,0.007,0.0,0.0,0.0,0.0
5380,294407,0.188,0.027,0.0,0.0,0.0,0.0,0.0,0.0
5381,294408,0.438,0.02,0.375,0.017,0.0,0.0,0.0,0.0
5382,294409,0.25,0.003,0.25,0.003,0.0,0.0,0.0,0.0
5383,294500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5384,294610,56.875,0.215,23.438,0.089,5.062,0.019,4.438,0.017
5385,294620,1.125,0.005,1.062,0.005,1.062,0.005,0.875,0.004
5386,294630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5387,294641,0.938,0.029,0.938,0.029,0.438,0.013,0.438,0.013
5388,294642,35.5,1.164,32.812,1.076,17.062,0.559,16.875,0.553
5389,294643,27.312,2.881,27.312,2.881,26.562,2.802,26.062,2.749
5390,294644,0.688,0.02,0.688,0.02,0.75,0.021,0.562,0.016
5391,294645,3.625,0.065,3.625,0.065,1.188,0.021,0.625,0.011
5392,294646,32.062,1.184,14.562,0.538,3.938,0.145,1.312,0.048
5393,294647,0.438,0.009,0.438,0.009,0.188,0.004,0.062,0.001
5394,294648,0.75,0.022,0.75,0.022,0.125,0.004,0.0,0.0
5395,294649,0.375,0.006,0.375,0.006,0.0,0.0,0.0,0.0
5396,294650,70.812,0.26,57.438,0.211,15.188,0.056,7.75,0.028
5397,294660,58.125,0.29,45.812,0.228,21.688,0.108,4.438,0.022
5398,294670,4.312,0.092,4.062,0.087,0.125,0.003,0.0,0.0
5399,294680,42.5,0.161,32.75,0.124,1.125,0.004,0.438,0.002
5400,294691,0.062,0.001,0.0,0.0,0.0,0.0,0.312,0.003
5401,294692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5402,294693,10.062,0.184,9.938,0.181,2.312,0.042,2.312,0.042
5403,294694,10.125,0.088,10.125,0.088,2.438,0.021,2.562,0.022
5404,294695,8.25,4.102,8.25,4.102,3.938,1.958,5.062,2.517
5405,294696,5.312,0.182,5.312,0.182,1.625,0.056,3.062,0.105
5406,294697,2.062,0.18,1.5,0.131,1.438,0.126,1.938,0.169
5407,294698,7.312,0.135,7.312,0.135,4.562,0.084,4.812,0.089
5408,294699,24.75,0.168,21.312,0.145,14.812,0.101,4.938,0.034
5409,294701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5410,294702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5411,294703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5412,294704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,294705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5414,294706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5415,294707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5416,294708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5417,294710,32.0,0.396,4.688,0.058,0.062,0.001,0.0,0.0
5418,294720,54.625,0.302,9.875,0.055,0.0,0.0,0.0,0.0
5419,294730,2.062,4.109,0.625,1.245,0.0,0.0,0.0,0.0
5420,294740,1.125,0.008,1.125,0.008,0.0,0.0,0.0,0.0
5421,294750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5422,294760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5423,294770,0.25,0.006,0.0,0.0,0.0,0.0,0.0,0.0
5424,294780,3.125,0.016,2.625,0.013,0.0,0.0,0.0,0.0
5425,294790,11.75,0.056,5.125,0.024,0.125,0.001,0.0,0.0
5426,294801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,294802,0.5,0.002,0.062,0.0,0.125,0.001,0.0,0.0
5428,294803,0.625,0.007,0.625,0.007,0.125,0.001,0.062,0.001
5429,294804,0.25,0.003,0.0,0.0,0.0,0.0,0.0,0.0
5430,294805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5431,294806,0.188,0.003,0.188,0.003,0.0,0.0,0.0,0.0
5432,294807,0.25,0.005,0.25,0.005,0.0,0.0,0.0,0.0
5433,294808,0.5,0.007,0.125,0.002,0.0,0.0,0.0,0.0
5434,294809,8.438,0.09,8.438,0.09,0.125,0.001,0.0,0.0
5435,294900,11.0,0.049,1.562,0.007,0.0,0.0,0.0,0.0
5436,294910,0.5,0.016,0.5,0.016,0.5,0.016,0.062,0.002
5437,294920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5438,294921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5439,294922,13.0,0.398,7.625,0.234,0.0,0.0,0.0,0.0
5440,294923,17.812,0.25,8.625,0.121,0.0,0.0,0.0,0.0
5441,294924,3.562,0.142,2.938,0.117,0.188,0.007,0.0,0.0
5442,294925,0.375,0.021,0.375,0.021,0.0,0.0,0.0,0.0
5443,294926,1.125,0.047,0.0,0.0,0.188,0.008,0.0,0.0
5444,294927,0.812,0.07,0.5,0.043,0.0,0.0,0.0,0.0
5445,294928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5446,294929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5447,294930,9.438,0.078,3.0,0.025,0.312,0.003,0.0,0.0
5448,294940,1.688,0.01,0.875,0.005,0.0,0.0,0.0,0.0
5449,294950,10.938,0.082,8.75,0.066,0.0,0.0,0.0,0.0
5450,294951,3.75,0.026,3.75,0.026,0.188,0.001,0.0,0.0
5451,294952,0.188,0.002,0.0,0.0,0.0,0.0,0.0,0.0
5452,294953,0.562,0.024,0.562,0.024,0.0,0.0,0.0,0.0
5453,294954,0.688,0.005,0.688,0.005,0.0,0.0,0.0,0.0
5454,294955,2.188,0.227,2.125,0.22,0.125,0.013,0.0,0.0
5455,294956,0.125,0.002,0.0,0.0,0.0,0.0,0.0,0.0
5456,294957,1.188,0.234,1.188,0.234,0.188,0.037,0.0,0.0
5457,294958,0.812,0.005,0.5,0.003,0.062,0.0,0.0,0.0
5458,294959,2.812,0.252,0.938,0.084,0.125,0.011,0.0,0.0
5459,294961,3.5,0.061,2.688,0.047,0.0,0.0,0.0,0.0
5460,294962,15.438,0.426,11.312,0.312,0.0,0.0,0.0,0.0
5461,294963,9.562,0.273,9.0,0.257,0.125,0.004,0.0,0.0
5462,294964,6.688,0.052,6.375,0.049,0.25,0.002,0.25,0.002
5463,294965,5.625,0.518,5.188,0.478,0.0,0.0,0.0,0.0
5464,294966,12.25,0.632,9.062,0.467,0.938,0.048,0.0,0.0
5465,294967,8.188,1.231,6.0,0.902,0.062,0.009,0.0,0.0
5466,294968,33.375,1.124,26.938,0.907,4.125,0.139,0.312,0.011
5467,294969,26.062,0.659,16.062,0.406,1.312,0.033,0.0,0.0
5468,294971,15.125,0.15,12.812,0.127,0.625,0.006,0.0,0.0
5469,294972,94.062,0.663,73.062,0.515,1.812,0.013,0.062,0.0
5470,294973,4.562,0.147,4.312,0.139,2.125,0.068,0.25,0.008
5471,294974,1.625,0.023,1.562,0.022,0.125,0.002,0.0,0.0
5472,294975,31.25,0.211,20.625,0.139,8.375,0.057,4.188,0.028
5473,294976,2.812,0.07,2.062,0.052,0.188,0.005,0.0,0.0
5474,294977,66.062,0.401,53.75,0.326,24.75,0.15,8.0,0.049
5475,294978,12.562,0.133,11.188,0.119,2.25,0.024,0.125,0.001
5476,294979,15.188,0.395,13.688,0.356,6.75,0.175,1.5,0.039
5477,294980,14.125,0.062,13.125,0.058,3.688,0.016,0.875,0.004
5478,294991,31.062,1.028,28.75,0.952,12.375,0.41,5.75,0.19
5479,294992,3.688,0.037,3.688,0.037,1.875,0.019,0.188,0.002
5480,294993,13.312,0.473,12.812,0.455,6.312,0.224,2.062,0.073
5481,294994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5482,294995,0.0,0.0,0.0,0.0,0.188,0.008,0.188,0.008
5483,294996,3.5,0.156,3.5,0.156,0.438,0.02,0.0,0.0
5484,294997,44.5,1.105,43.562,1.082,44.688,1.11,26.875,0.668
5485,294998,8.188,0.268,8.188,0.268,1.0,0.033,0.0,0.0
5486,294999,11.125,0.104,11.125,0.104,5.75,0.054,0.312,0.003
5487,295101,7.188,1.646,1.188,0.272,1.562,0.358,1.75,0.401
5488,295102,5.25,0.032,2.375,0.015,1.188,0.007,1.188,0.007
5489,295103,3.438,0.029,2.688,0.023,0.062,0.001,0.0,0.0
5490,295104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,295105,11.312,0.091,8.062,0.065,0.125,0.001,0.0,0.0
5492,295106,0.625,0.013,0.625,0.013,0.0,0.0,0.0,0.0
5493,295107,3.875,0.022,3.25,0.018,0.125,0.001,0.062,0.0
5494,295108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5495,295109,22.5,0.15,17.25,0.115,0.25,0.002,0.062,0.0
5496,295200,0.312,0.002,0.312,0.002,0.0,0.0,0.0,0.0
5497,295300,3.625,0.505,3.625,0.505,0.125,0.017,0.062,0.009
5498,295301,2.438,0.367,2.438,0.367,0.062,0.009,0.0,0.0
5499,295302,0.188,0.003,0.188,0.003,0.0,0.0,0.0,0.0
5500,295303,0.875,0.014,0.812,0.013,0.25,0.004,0.0,0.0
5501,295304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,295305,26.812,0.165,15.625,0.096,1.0,0.006,0.25,0.002
5503,295306,0.062,0.001,0.0,0.0,0.0,0.0,0.0,0.0
5504,295307,67.625,0.142,46.938,0.098,5.312,0.011,6.75,0.014
5505,295308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,295309,1.062,0.015,0.938,0.013,0.375,0.005,0.0,0.0
5507,295400,0.062,0.0,0.062,0.0,0.0,0.0,0.0,0.0
5508,295500,0.75,0.021,0.75,0.021,0.188,0.005,0.062,0.002
5509,295600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510,295700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,295701,1.812,0.023,1.562,0.02,0.438,0.006,0.25,0.003
5512,295702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5513,295703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5514,295704,0.062,0.001,0.062,0.001,0.0,0.0,0.0,0.0
5515,295705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5516,295706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5517,295707,4.812,0.046,4.625,0.044,0.125,0.001,0.25,0.002
5518,295708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5519,295709,0.062,0.035,0.062,0.035,0.0,0.0,0.0,0.0
5520,295800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5521,295900,3.938,0.042,3.938,0.042,0.188,0.002,0.188,0.002
5522,296001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,296002,8.25,0.024,7.812,0.023,7.5,0.022,8.25,0.024
5524,296003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5525,296100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5526,296201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5527,296202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5528,296203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5529,296204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5530,296205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,296206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,296207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5533,296208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5534,296209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5535,296300,11.062,0.083,5.25,0.04,0.0,0.0,0.0,0.0
5536,296400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5537,296501,0.438,0.013,0.375,0.011,0.0,0.0,0.0,0.0
5538,296502,0.062,0.001,0.062,0.001,0.0,0.0,0.0,0.0
5539,296503,0.375,0.008,0.312,0.007,0.0,0.0,0.0,0.0
5540,296504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5541,296505,0.188,0.003,0.0,0.0,0.0,0.0,0.0,0.0
5542,296506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5543,296507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,296508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,296509,2.5,0.006,2.188,0.005,0.938,0.002,0.25,0.001
5546,296600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547,296710,1.125,0.007,0.688,0.005,1.0,0.007,0.188,0.001
5548,296720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,296731,0.562,0.006,0.0,0.0,0.0,0.0,0.0,0.0
5550,296732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5551,296733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,296734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5553,296735,0.562,0.004,0.562,0.004,0.375,0.003,0.0,0.0
5554,296736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555,296737,0.062,0.001,0.062,0.001,0.062,0.001,0.0,0.0
5556,296738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,296739,0.062,0.006,0.062,0.006,0.0,0.0,0.0,0.0
5558,296740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,296750,1.688,0.033,1.688,0.033,0.25,0.005,0.0,0.0
5560,296760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,296770,1.0,0.004,1.0,0.004,0.688,0.003,0.188,0.001
5562,296780,0.188,0.003,0.188,0.003,0.0,0.0,0.0,0.0
5563,296790,19.188,0.158,18.0,0.148,4.25,0.035,0.188,0.002
5564,296810,6.625,0.07,6.625,0.07,4.125,0.044,0.625,0.007
5565,296820,2.062,0.01,2.062,0.01,0.125,0.001,0.062,0.0
5566,296830,33.438,1.023,33.438,1.023,9.312,0.285,0.812,0.025
5567,296840,0.312,0.002,0.312,0.002,4.688,0.028,0.5,0.003
5568,296850,0.125,0.001,0.125,0.001,0.188,0.002,0.0,0.0
5569,296860,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0
5570,296870,0.0,0.0,0.0,0.0,0.5,0.017,0.0,0.0
5571,296880,0.0,0.0,0.0,0.0,0.188,0.001,0.0,0.0
5572,296890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,296901,6.438,0.114,5.75,0.102,0.25,0.004,0.0,0.0
5574,296902,6.5,0.129,6.062,0.12,0.062,0.001,0.0,0.0
5575,296903,0.312,0.011,0.312,0.011,0.125,0.004,0.0,0.0
5576,296904,0.125,0.003,0.125,0.003,0.062,0.002,0.0,0.0
5577,296905,1.062,0.015,1.062,0.015,0.438,0.006,0.0,0.0
5578,296906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5579,296907,12.688,0.283,12.625,0.282,2.062,0.046,1.375,0.031
5580,296908,0.312,0.005,0.312,0.005,0.062,0.001,0.0,0.0
5581,296909,10.125,0.043,7.375,0.031,1.438,0.006,0.625,0.003
5582,297111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,297112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,297113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,297114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5586,297115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,297116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,297117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,297118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,297119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,297120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,297130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,297140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5594,297150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,297201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5596,297202,0.062,0.0,0.062,0.0,0.0,0.0,0.0,0.0
5597,297203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598,297204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,297205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,297206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,297207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5602,297208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,297209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,297310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,297320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5606,297330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5607,297340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5608,297350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5609,297360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,297370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
